time,node_a,node_b,datetime
824420,222,223,2013-07-03 13:00:20
824460,80,311,2013-07-03 13:01:00
824480,222,223,2013-07-03 13:01:20
824480,778,875,2013-07-03 13:01:20
824480,80,311,2013-07-03 13:01:20
824500,778,875,2013-07-03 13:01:40
824500,213,311,2013-07-03 13:01:40
824620,311,804,2013-07-03 13:03:40
824620,255,804,2013-07-03 13:03:40
824640,255,804,2013-07-03 13:04:00
824660,255,804,2013-07-03 13:04:20
824680,255,311,2013-07-03 13:04:40
824680,778,875,2013-07-03 13:04:40
824720,102,179,2013-07-03 13:05:20
824840,494,765,2013-07-03 13:07:20
824860,494,765,2013-07-03 13:07:40
824860,79,804,2013-07-03 13:07:40
824860,80,804,2013-07-03 13:07:40
824880,153,271,2013-07-03 13:08:00
824880,211,213,2013-07-03 13:08:00
824900,255,494,2013-07-03 13:08:20
824900,211,213,2013-07-03 13:08:20
824920,222,223,2013-07-03 13:08:40
824920,211,213,2013-07-03 13:08:40
824940,211,213,2013-07-03 13:09:00
824960,211,213,2013-07-03 13:09:20
824980,211,213,2013-07-03 13:09:40
825000,253,255,2013-07-03 13:10:00
825000,211,213,2013-07-03 13:10:00
825020,211,213,2013-07-03 13:10:20
825040,211,213,2013-07-03 13:10:40
825060,778,875,2013-07-03 13:11:00
825060,211,213,2013-07-03 13:11:00
825080,211,213,2013-07-03 13:11:20
825100,778,875,2013-07-03 13:11:40
825100,211,213,2013-07-03 13:11:40
825120,271,601,2013-07-03 13:12:00
825120,211,213,2013-07-03 13:12:00
825140,211,213,2013-07-03 13:12:20
825160,778,875,2013-07-03 13:12:40
825160,211,213,2013-07-03 13:12:40
825180,778,875,2013-07-03 13:13:00
825180,211,213,2013-07-03 13:13:00
825200,123,253,2013-07-03 13:13:20
825200,211,213,2013-07-03 13:13:20
825220,120,987,2013-07-03 13:13:40
825220,123,253,2013-07-03 13:13:40
825220,211,213,2013-07-03 13:13:40
825240,56,132,2013-07-03 13:14:00
825240,211,213,2013-07-03 13:14:00
825260,205,311,2013-07-03 13:14:20
825260,56,132,2013-07-03 13:14:20
825260,211,213,2013-07-03 13:14:20
825280,205,311,2013-07-03 13:14:40
825280,56,132,2013-07-03 13:14:40
825280,211,213,2013-07-03 13:14:40
825300,56,132,2013-07-03 13:15:00
825300,211,213,2013-07-03 13:15:00
825320,153,987,2013-07-03 13:15:20
825320,211,213,2013-07-03 13:15:20
825340,211,213,2013-07-03 13:15:40
825360,211,213,2013-07-03 13:16:00
825520,211,265,2013-07-03 13:18:40
825580,153,492,2013-07-03 13:19:40
825600,153,601,2013-07-03 13:20:00
825600,153,492,2013-07-03 13:20:00
825640,211,496,2013-07-03 13:20:40
825640,153,601,2013-07-03 13:20:40
825640,153,492,2013-07-03 13:20:40
825660,205,223,2013-07-03 13:21:00
825720,223,662,2013-07-03 13:22:00
825800,223,253,2013-07-03 13:23:20
825800,123,253,2013-07-03 13:23:20
825800,123,223,2013-07-03 13:23:20
825860,123,253,2013-07-03 13:24:20
826000,79,222,2013-07-03 13:26:40
826020,79,154,2013-07-03 13:27:00
826020,123,253,2013-07-03 13:27:00
826080,79,222,2013-07-03 13:28:00
826080,123,253,2013-07-03 13:28:00
826120,79,222,2013-07-03 13:28:40
826140,79,222,2013-07-03 13:29:00
826160,79,222,2013-07-03 13:29:20
826180,79,222,2013-07-03 13:29:40
826200,79,222,2013-07-03 13:30:00
826220,79,222,2013-07-03 13:30:20
826240,79,222,2013-07-03 13:30:40
826260,123,253,2013-07-03 13:31:00
826300,123,253,2013-07-03 13:31:40
826340,79,222,2013-07-03 13:32:20
826360,79,222,2013-07-03 13:32:40
826560,123,253,2013-07-03 13:36:00
826620,123,253,2013-07-03 13:37:00
826640,123,253,2013-07-03 13:37:20
826660,123,253,2013-07-03 13:37:40
826680,123,253,2013-07-03 13:38:00
826700,123,253,2013-07-03 13:38:20
826720,123,253,2013-07-03 13:38:40
826760,123,253,2013-07-03 13:39:20
826840,119,275,2013-07-03 13:40:40
826860,119,275,2013-07-03 13:41:00
826880,123,253,2013-07-03 13:41:20
826940,123,253,2013-07-03 13:42:20
827000,123,253,2013-07-03 13:43:20
827100,123,253,2013-07-03 13:45:00
827220,123,253,2013-07-03 13:47:00
827240,21,101,2013-07-03 13:47:20
827240,123,253,2013-07-03 13:47:20
827260,21,101,2013-07-03 13:47:40
827260,123,253,2013-07-03 13:47:40
827280,184,751,2013-07-03 13:48:00
827280,123,253,2013-07-03 13:48:00
827300,21,29,2013-07-03 13:48:20
827300,184,751,2013-07-03 13:48:20
827300,21,101,2013-07-03 13:48:20
827320,184,751,2013-07-03 13:48:40
827340,21,101,2013-07-03 13:49:00
827380,253,255,2013-07-03 13:49:40
827380,123,255,2013-07-03 13:49:40
827400,21,253,2013-07-03 13:50:00
827400,21,101,2013-07-03 13:50:00
827400,101,253,2013-07-03 13:50:00
827420,21,101,2013-07-03 13:50:20
827660,662,819,2013-07-03 13:54:20
827680,662,819,2013-07-03 13:54:40
827700,662,819,2013-07-03 13:55:00
827760,778,875,2013-07-03 13:56:00
827780,778,875,2013-07-03 13:56:20
827800,778,875,2013-07-03 13:56:40
827800,662,819,2013-07-03 13:56:40
827820,778,875,2013-07-03 13:57:00
827840,662,819,2013-07-03 13:57:20
827840,50,80,2013-07-03 13:57:20
827840,778,875,2013-07-03 13:57:20
827860,50,80,2013-07-03 13:57:40
827860,662,819,2013-07-03 13:57:40
827860,778,875,2013-07-03 13:57:40
827880,778,875,2013-07-03 13:58:00
827880,50,80,2013-07-03 13:58:00
827900,179,804,2013-07-03 13:58:20
827900,50,80,2013-07-03 13:58:20
827900,662,819,2013-07-03 13:58:20
827900,778,875,2013-07-03 13:58:20
827920,179,804,2013-07-03 13:58:40
827920,50,80,2013-07-03 13:58:40
827920,662,819,2013-07-03 13:58:40
827920,778,875,2013-07-03 13:58:40
827940,50,80,2013-07-03 13:59:00
827940,662,819,2013-07-03 13:59:00
827940,778,875,2013-07-03 13:59:00
827960,778,875,2013-07-03 13:59:20
827960,50,80,2013-07-03 13:59:20
827980,778,875,2013-07-03 13:59:40
828020,819,987,2013-07-03 14:00:20
828040,179,804,2013-07-03 14:00:40
828080,120,987,2013-07-03 14:01:20
828200,50,80,2013-07-03 14:03:20
828220,50,80,2013-07-03 14:03:40
828240,123,172,2013-07-03 14:04:00
828420,21,101,2013-07-03 14:07:00
828440,21,101,2013-07-03 14:07:20
828460,21,101,2013-07-03 14:07:40
828500,80,102,2013-07-03 14:08:20
828500,50,102,2013-07-03 14:08:20
828520,80,102,2013-07-03 14:08:40
828520,50,102,2013-07-03 14:08:40
828540,50,102,2013-07-03 14:09:00
828560,50,102,2013-07-03 14:09:20
828580,50,80,2013-07-03 14:09:40
828600,50,80,2013-07-03 14:10:00
828740,50,80,2013-07-03 14:12:20
828920,196,533,2013-07-03 14:15:20
829080,120,172,2013-07-03 14:18:00
829300,50,80,2013-07-03 14:21:40
829340,50,80,2013-07-03 14:22:20
829360,50,80,2013-07-03 14:22:40
829420,122,153,2013-07-03 14:23:40
829440,122,153,2013-07-03 14:24:00
829640,50,80,2013-07-03 14:27:20
829780,267,496,2013-07-03 14:29:40
829920,119,804,2013-07-03 14:32:00
829940,119,804,2013-07-03 14:32:20
830000,122,153,2013-07-03 14:33:20
830020,122,153,2013-07-03 14:33:40
830200,120,172,2013-07-03 14:36:40
830640,122,153,2013-07-03 14:44:00
830660,101,179,2013-07-03 14:44:20
830680,101,179,2013-07-03 14:44:40
830740,101,179,2013-07-03 14:45:40
830740,153,271,2013-07-03 14:45:40
830760,101,179,2013-07-03 14:46:00
830780,101,179,2013-07-03 14:46:20
830780,153,271,2013-07-03 14:46:20
830800,101,179,2013-07-03 14:46:40
830800,56,132,2013-07-03 14:46:40
830820,101,179,2013-07-03 14:47:00
830840,101,179,2013-07-03 14:47:20
830840,50,762,2013-07-03 14:47:20
830860,101,179,2013-07-03 14:47:40
830860,50,762,2013-07-03 14:47:40
830880,101,179,2013-07-03 14:48:00
830900,50,762,2013-07-03 14:48:20
830920,271,492,2013-07-03 14:48:40
830920,101,179,2013-07-03 14:48:40
830940,271,492,2013-07-03 14:49:00
830940,101,179,2013-07-03 14:49:00
830960,271,492,2013-07-03 14:49:20
830960,101,179,2013-07-03 14:49:20
830980,271,492,2013-07-03 14:49:40
831000,271,492,2013-07-03 14:50:00
831020,271,492,2013-07-03 14:50:20
831020,101,179,2013-07-03 14:50:20
831040,271,492,2013-07-03 14:50:40
831040,101,179,2013-07-03 14:50:40
831060,271,492,2013-07-03 14:51:00
831060,101,179,2013-07-03 14:51:00
831080,271,492,2013-07-03 14:51:20
831080,101,179,2013-07-03 14:51:20
831100,101,179,2013-07-03 14:51:40
831100,150,499,2013-07-03 14:51:40
831100,271,492,2013-07-03 14:51:40
831100,120,819,2013-07-03 14:51:40
831100,120,172,2013-07-03 14:51:40
831120,271,492,2013-07-03 14:52:00
831120,120,819,2013-07-03 14:52:00
831120,101,179,2013-07-03 14:52:00
831140,101,179,2013-07-03 14:52:20
831160,271,492,2013-07-03 14:52:40
831160,101,179,2013-07-03 14:52:40
831180,271,492,2013-07-03 14:53:00
831180,101,179,2013-07-03 14:53:00
831200,271,492,2013-07-03 14:53:20
831200,101,179,2013-07-03 14:53:20
831200,311,662,2013-07-03 14:53:20
831220,101,179,2013-07-03 14:53:40
831240,101,179,2013-07-03 14:54:00
831240,150,499,2013-07-03 14:54:00
831260,271,492,2013-07-03 14:54:20
831260,101,179,2013-07-03 14:54:20
831280,271,492,2013-07-03 14:54:40
831280,101,179,2013-07-03 14:54:40
831300,101,179,2013-07-03 14:55:00
831300,222,267,2013-07-03 14:55:00
831320,101,179,2013-07-03 14:55:20
831340,101,179,2013-07-03 14:55:40
831360,271,492,2013-07-03 14:56:00
831360,101,179,2013-07-03 14:56:00
831380,120,819,2013-07-03 14:56:20
831380,101,179,2013-07-03 14:56:20
831400,150,499,2013-07-03 14:56:40
831400,101,179,2013-07-03 14:56:40
831420,101,179,2013-07-03 14:57:00
831440,101,179,2013-07-03 14:57:20
831460,101,179,2013-07-03 14:57:40
831480,271,492,2013-07-03 14:58:00
831480,222,267,2013-07-03 14:58:00
831500,271,492,2013-07-03 14:58:20
831500,101,179,2013-07-03 14:58:20
831520,271,492,2013-07-03 14:58:40
831520,101,179,2013-07-03 14:58:40
831540,271,492,2013-07-03 14:59:00
831540,101,179,2013-07-03 14:59:00
831560,271,492,2013-07-03 14:59:20
831560,101,179,2013-07-03 14:59:20
831580,271,492,2013-07-03 14:59:40
831580,101,179,2013-07-03 14:59:40
831600,271,492,2013-07-03 15:00:00
831600,101,179,2013-07-03 15:00:00
831620,271,492,2013-07-03 15:00:20
831620,101,179,2013-07-03 15:00:20
831620,29,123,2013-07-03 15:00:20
831640,101,179,2013-07-03 15:00:40
831680,271,492,2013-07-03 15:01:20
831680,222,267,2013-07-03 15:01:20
831700,271,492,2013-07-03 15:01:40
831700,150,153,2013-07-03 15:01:40
831720,271,492,2013-07-03 15:02:00
831740,271,492,2013-07-03 15:02:20
831760,271,492,2013-07-03 15:02:40
831840,101,179,2013-07-03 15:04:00
831840,122,154,2013-07-03 15:04:00
831840,271,492,2013-07-03 15:04:00
831860,122,154,2013-07-03 15:04:20
831860,101,179,2013-07-03 15:04:20
831940,122,154,2013-07-03 15:05:40
832140,122,154,2013-07-03 15:09:00
832280,804,875,2013-07-03 15:11:20
832320,79,196,2013-07-03 15:12:00
832380,153,271,2013-07-03 15:13:00
832400,153,271,2013-07-03 15:13:20
832420,481,709,2013-07-03 15:13:40
832420,153,271,2013-07-03 15:13:40
832440,153,271,2013-07-03 15:14:00
832460,153,271,2013-07-03 15:14:20
832480,153,271,2013-07-03 15:14:40
832560,533,601,2013-07-03 15:16:00
833260,154,709,2013-07-03 15:27:40
833280,154,709,2013-07-03 15:28:00
833280,154,533,2013-07-03 15:28:00
833280,271,533,2013-07-03 15:28:00
833460,95,662,2013-07-03 15:31:00
833540,95,662,2013-07-03 15:32:20
833560,95,662,2013-07-03 15:32:40
833600,95,662,2013-07-03 15:33:20
833620,95,662,2013-07-03 15:33:40
833640,150,271,2013-07-03 15:34:00
833640,95,662,2013-07-03 15:34:00
833660,150,271,2013-07-03 15:34:20
833660,95,662,2013-07-03 15:34:20
833680,150,271,2013-07-03 15:34:40
833680,95,662,2013-07-03 15:34:40
833700,150,271,2013-07-03 15:35:00
833700,95,662,2013-07-03 15:35:00
833720,150,271,2013-07-03 15:35:20
833720,95,662,2013-07-03 15:35:20
833740,150,271,2013-07-03 15:35:40
833740,95,662,2013-07-03 15:35:40
833760,150,271,2013-07-03 15:36:00
833780,150,271,2013-07-03 15:36:20
833800,150,271,2013-07-03 15:36:40
833800,95,662,2013-07-03 15:36:40
834640,153,492,2013-07-03 15:50:40
835500,150,271,2013-07-03 16:05:00
835520,150,271,2013-07-03 16:05:20
835540,150,271,2013-07-03 16:05:40
835560,150,271,2013-07-03 16:06:00
835580,150,271,2013-07-03 16:06:20
835600,150,271,2013-07-03 16:06:40
835620,150,271,2013-07-03 16:07:00
835660,150,271,2013-07-03 16:07:40
835680,150,271,2013-07-03 16:08:00
835700,150,271,2013-07-03 16:08:20
835720,150,271,2013-07-03 16:08:40
835800,211,213,2013-07-03 16:10:00
835880,311,662,2013-07-03 16:11:20
835900,311,662,2013-07-03 16:11:40
835920,311,662,2013-07-03 16:12:00
835960,311,662,2013-07-03 16:12:40
835980,211,662,2013-07-03 16:13:00
836000,211,311,2013-07-03 16:13:20
836100,205,662,2013-07-03 16:15:00
836120,205,662,2013-07-03 16:15:20
836140,205,662,2013-07-03 16:15:40
836600,154,492,2013-07-03 16:23:20
836600,153,271,2013-07-03 16:23:20
836660,153,271,2013-07-03 16:24:20
836680,154,271,2013-07-03 16:24:40
836760,122,533,2013-07-03 16:26:00
836780,122,533,2013-07-03 16:26:20
836820,122,154,2013-07-03 16:27:00
836840,122,154,2013-07-03 16:27:20
836880,122,154,2013-07-03 16:28:00
836980,95,253,2013-07-03 16:29:40
836980,122,154,2013-07-03 16:29:40
837000,95,253,2013-07-03 16:30:00
837040,123,253,2013-07-03 16:30:40
837080,311,662,2013-07-03 16:31:20
837080,223,311,2013-07-03 16:31:20
837080,223,662,2013-07-03 16:31:20
837100,205,311,2013-07-03 16:31:40
837120,223,311,2013-07-03 16:32:00
837140,223,311,2013-07-03 16:32:20
837380,122,154,2013-07-03 16:36:20
837500,123,253,2013-07-03 16:38:20
837560,123,253,2013-07-03 16:39:20
837860,164,603,2013-07-03 16:44:20
837880,268,778,2013-07-03 16:44:40
838000,164,603,2013-07-03 16:46:40
838080,153,492,2013-07-03 16:48:00
838080,122,153,2013-07-03 16:48:00
838100,122,153,2013-07-03 16:48:20
838180,153,492,2013-07-03 16:49:40
838200,153,492,2013-07-03 16:50:00
838580,56,132,2013-07-03 16:56:20
838640,95,222,2013-07-03 16:57:20
838660,95,222,2013-07-03 16:57:40
838680,95,222,2013-07-03 16:58:00
838700,268,778,2013-07-03 16:58:20
838700,95,222,2013-07-03 16:58:20
838740,268,778,2013-07-03 16:59:00
838780,268,778,2013-07-03 16:59:40
838800,268,778,2013-07-03 17:00:00
838800,95,222,2013-07-03 17:00:00
838820,95,222,2013-07-03 17:00:20
838840,95,222,2013-07-03 17:00:40
838900,95,222,2013-07-03 17:01:40
838940,95,222,2013-07-03 17:02:20
839000,95,222,2013-07-03 17:03:20
839060,95,222,2013-07-03 17:04:20
839160,56,132,2013-07-03 17:06:00
839220,164,603,2013-07-03 17:07:00
839280,56,132,2013-07-03 17:08:00
839340,50,804,2013-07-03 17:09:00
839400,119,804,2013-07-03 17:10:00
839620,56,132,2013-07-03 17:13:40
839660,211,335,2013-07-03 17:14:20
839900,271,492,2013-07-03 17:18:20
839920,271,492,2013-07-03 17:18:40
839920,164,603,2013-07-03 17:18:40
839940,271,492,2013-07-03 17:19:00
839960,271,492,2013-07-03 17:19:20
839980,271,492,2013-07-03 17:19:40
840040,164,603,2013-07-03 17:20:40
840120,222,267,2013-07-03 17:22:00
840320,119,804,2013-07-03 17:25:20
840360,39,119,2013-07-03 17:26:00
840380,39,119,2013-07-03 17:26:20
840460,39,119,2013-07-03 17:27:40
840480,39,119,2013-07-03 17:28:00
841160,153,271,2013-07-03 17:39:20
841200,153,492,2013-07-03 17:40:00
841220,153,271,2013-07-03 17:40:20
841740,164,603,2013-07-03 17:49:00
841940,21,101,2013-07-03 17:52:20
841960,164,603,2013-07-03 17:52:40
841960,21,101,2013-07-03 17:52:40
841980,179,209,2013-07-03 17:53:00
842000,17,102,2013-07-03 17:53:20
842000,179,209,2013-07-03 17:53:20
842020,17,102,2013-07-03 17:53:40
842020,179,209,2013-07-03 17:53:40
842060,17,102,2013-07-03 17:54:20
842060,56,132,2013-07-03 17:54:20
842080,17,102,2013-07-03 17:54:40
842080,56,132,2013-07-03 17:54:40
842120,56,132,2013-07-03 17:55:20
842140,56,132,2013-07-03 17:55:40
842160,56,132,2013-07-03 17:56:00
842200,56,132,2013-07-03 17:56:40
842340,56,132,2013-07-03 17:59:00
842460,56,132,2013-07-03 18:01:00
842480,56,132,2013-07-03 18:01:20
842500,153,271,2013-07-03 18:01:40
842520,154,271,2013-07-03 18:02:00
842520,56,132,2013-07-03 18:02:00
842520,153,271,2013-07-03 18:02:00
842540,205,311,2013-07-03 18:02:20
842560,122,154,2013-07-03 18:02:40
842560,56,132,2013-07-03 18:02:40
842580,122,271,2013-07-03 18:03:00
842580,122,154,2013-07-03 18:03:00
842620,122,154,2013-07-03 18:03:40
842620,56,132,2013-07-03 18:03:40
842640,122,154,2013-07-03 18:04:00
842660,56,132,2013-07-03 18:04:20
842680,56,132,2013-07-03 18:04:40
842700,56,132,2013-07-03 18:05:00
842740,56,132,2013-07-03 18:05:40
842760,56,132,2013-07-03 18:06:00
842800,56,132,2013-07-03 18:06:40
842820,56,132,2013-07-03 18:07:00
842840,271,492,2013-07-03 18:07:20
842860,271,492,2013-07-03 18:07:40
842860,56,132,2013-07-03 18:07:40
842880,271,492,2013-07-03 18:08:00
842880,56,132,2013-07-03 18:08:00
842900,271,492,2013-07-03 18:08:20
842920,271,492,2013-07-03 18:08:40
842940,271,492,2013-07-03 18:09:00
842940,56,132,2013-07-03 18:09:00
842960,271,492,2013-07-03 18:09:20
842980,271,492,2013-07-03 18:09:40
843000,271,492,2013-07-03 18:10:00
843000,56,132,2013-07-03 18:10:00
843020,271,492,2013-07-03 18:10:20
843040,271,492,2013-07-03 18:10:40
843040,56,132,2013-07-03 18:10:40
843060,271,492,2013-07-03 18:11:00
843080,271,492,2013-07-03 18:11:20
843240,271,492,2013-07-03 18:14:00
843240,123,253,2013-07-03 18:14:00
843280,268,804,2013-07-03 18:14:40
843300,268,804,2013-07-03 18:15:00
843320,271,492,2013-07-03 18:15:20
843320,268,804,2013-07-03 18:15:20
843340,268,804,2013-07-03 18:15:40
843400,268,804,2013-07-03 18:16:40
843420,271,492,2013-07-03 18:17:00
843420,268,804,2013-07-03 18:17:00
843440,268,804,2013-07-03 18:17:20
843460,268,804,2013-07-03 18:17:40
843480,211,804,2013-07-03 18:18:00
843480,268,804,2013-07-03 18:18:00
843500,211,804,2013-07-03 18:18:20
843560,271,492,2013-07-03 18:19:20
843580,271,492,2013-07-03 18:19:40
843640,271,492,2013-07-03 18:20:40
843660,271,492,2013-07-03 18:21:00
843680,271,492,2013-07-03 18:21:20
843720,271,492,2013-07-03 18:22:00
843720,211,213,2013-07-03 18:22:00
843740,56,132,2013-07-03 18:22:20
843760,56,132,2013-07-03 18:22:40
843880,271,492,2013-07-03 18:24:40
843940,271,492,2013-07-03 18:25:40
843960,271,492,2013-07-03 18:26:00
843980,271,492,2013-07-03 18:26:20
844000,271,492,2013-07-03 18:26:40
844020,271,492,2013-07-03 18:27:00
844020,56,132,2013-07-03 18:27:00
844060,271,492,2013-07-03 18:27:40
844060,56,132,2013-07-03 18:27:40
844640,164,603,2013-07-03 18:37:20
844660,164,603,2013-07-03 18:37:40
845940,271,492,2013-07-03 18:59:00
894300,150,499,2013-07-04 08:25:00
895280,150,533,2013-07-04 08:41:20
895400,240,938,2013-07-04 08:43:20
895680,150,533,2013-07-04 08:48:00
895800,56,102,2013-07-04 08:50:00
896000,119,804,2013-07-04 08:53:20
896020,119,804,2013-07-04 08:53:40
896040,119,804,2013-07-04 08:54:00
896040,39,819,2013-07-04 08:54:00
896060,150,533,2013-07-04 08:54:20
896080,119,804,2013-07-04 08:54:40
896100,119,804,2013-07-04 08:55:00
896280,39,779,2013-07-04 08:58:00
896320,39,779,2013-07-04 08:58:40
896360,39,779,2013-07-04 08:59:20
896420,39,779,2013-07-04 09:00:20
896440,39,779,2013-07-04 09:00:40
896560,39,779,2013-07-04 09:02:40
896580,113,779,2013-07-04 09:03:00
896580,39,113,2013-07-04 09:03:00
896720,273,826,2013-07-04 09:05:20
896740,39,819,2013-07-04 09:05:40
896740,39,662,2013-07-04 09:05:40
896740,779,819,2013-07-04 09:05:40
896780,779,819,2013-07-04 09:06:20
896860,662,779,2013-07-04 09:07:40
896880,662,779,2013-07-04 09:08:00
896880,779,819,2013-07-04 09:08:00
896900,779,819,2013-07-04 09:08:20
896920,779,819,2013-07-04 09:08:40
897200,153,271,2013-07-04 09:13:20
897200,779,819,2013-07-04 09:13:20
897220,205,662,2013-07-04 09:13:40
897220,153,271,2013-07-04 09:13:40
897260,779,819,2013-07-04 09:14:20
897280,779,819,2013-07-04 09:14:40
897300,113,194,2013-07-04 09:15:00
897300,779,819,2013-07-04 09:15:00
897320,113,194,2013-07-04 09:15:20
897340,113,194,2013-07-04 09:15:40
897340,779,819,2013-07-04 09:15:40
897460,184,273,2013-07-04 09:17:40
897540,113,194,2013-07-04 09:19:00
897560,113,194,2013-07-04 09:19:20
897600,113,194,2013-07-04 09:20:00
897660,56,132,2013-07-04 09:21:00
897660,50,102,2013-07-04 09:21:00
897700,113,194,2013-07-04 09:21:40
897780,56,132,2013-07-04 09:23:00
897820,95,939,2013-07-04 09:23:40
897820,39,123,2013-07-04 09:23:40
897840,95,939,2013-07-04 09:24:00
897840,39,123,2013-07-04 09:24:00
897840,56,132,2013-07-04 09:24:00
897860,56,132,2013-07-04 09:24:20
897880,56,132,2013-07-04 09:24:40
897900,56,132,2013-07-04 09:25:00
897900,63,481,2013-07-04 09:25:00
897920,194,939,2013-07-04 09:25:20
897920,56,132,2013-07-04 09:25:20
897920,63,481,2013-07-04 09:25:20
897940,95,194,2013-07-04 09:25:40
897960,56,132,2013-07-04 09:26:00
897980,87,265,2013-07-04 09:26:20
897980,35,265,2013-07-04 09:26:20
898000,87,265,2013-07-04 09:26:40
898000,56,132,2013-07-04 09:26:40
898020,87,265,2013-07-04 09:27:00
898060,50,285,2013-07-04 09:27:40
898100,56,132,2013-07-04 09:28:20
898120,56,132,2013-07-04 09:28:40
898120,172,779,2013-07-04 09:28:40
898140,56,132,2013-07-04 09:29:00
898140,63,481,2013-07-04 09:29:00
898160,56,132,2013-07-04 09:29:20
898200,56,132,2013-07-04 09:30:00
898220,56,132,2013-07-04 09:30:20
898220,63,481,2013-07-04 09:30:20
898260,56,132,2013-07-04 09:31:00
898260,268,804,2013-07-04 09:31:00
898260,63,481,2013-07-04 09:31:00
898280,268,804,2013-07-04 09:31:20
898280,63,481,2013-07-04 09:31:20
898300,56,132,2013-07-04 09:31:40
898300,268,804,2013-07-04 09:31:40
898300,63,481,2013-07-04 09:31:40
898320,56,132,2013-07-04 09:32:00
898320,268,804,2013-07-04 09:32:00
898320,63,481,2013-07-04 09:32:00
898340,268,804,2013-07-04 09:32:20
898360,56,132,2013-07-04 09:32:40
898360,63,481,2013-07-04 09:32:40
898380,56,132,2013-07-04 09:33:00
898380,63,481,2013-07-04 09:33:00
898420,63,481,2013-07-04 09:33:40
898500,63,481,2013-07-04 09:35:00
898520,63,481,2013-07-04 09:35:20
898540,63,481,2013-07-04 09:35:40
898560,63,481,2013-07-04 09:36:00
898580,63,481,2013-07-04 09:36:20
898600,63,481,2013-07-04 09:36:40
898620,56,132,2013-07-04 09:37:00
898620,63,481,2013-07-04 09:37:00
898640,63,481,2013-07-04 09:37:20
898660,63,481,2013-07-04 09:37:40
898680,63,481,2013-07-04 09:38:00
898700,63,481,2013-07-04 09:38:20
898720,63,481,2013-07-04 09:38:40
898740,63,481,2013-07-04 09:39:00
898760,119,804,2013-07-04 09:39:20
898760,63,481,2013-07-04 09:39:20
898780,63,481,2013-07-04 09:39:40
898800,63,481,2013-07-04 09:40:00
898820,63,481,2013-07-04 09:40:20
898840,63,481,2013-07-04 09:40:40
898860,63,481,2013-07-04 09:41:00
898880,63,481,2013-07-04 09:41:20
898900,63,481,2013-07-04 09:41:40
898920,63,481,2013-07-04 09:42:00
898940,63,481,2013-07-04 09:42:20
898960,184,751,2013-07-04 09:42:40
898960,63,481,2013-07-04 09:42:40
898980,63,481,2013-07-04 09:43:00
899000,184,751,2013-07-04 09:43:20
899020,184,751,2013-07-04 09:43:40
899040,184,751,2013-07-04 09:44:00
899060,184,751,2013-07-04 09:44:20
899080,184,751,2013-07-04 09:44:40
899100,184,751,2013-07-04 09:45:00
899120,184,751,2013-07-04 09:45:20
899140,184,751,2013-07-04 09:45:40
899160,184,751,2013-07-04 09:46:00
899180,184,751,2013-07-04 09:46:20
899200,184,751,2013-07-04 09:46:40
899220,184,751,2013-07-04 09:47:00
899220,63,481,2013-07-04 09:47:00
899240,311,939,2013-07-04 09:47:20
899240,184,751,2013-07-04 09:47:20
899260,311,939,2013-07-04 09:47:40
899260,184,751,2013-07-04 09:47:40
899280,311,939,2013-07-04 09:48:00
899280,184,751,2013-07-04 09:48:00
899300,184,751,2013-07-04 09:48:20
899320,63,481,2013-07-04 09:48:40
899320,285,431,2013-07-04 09:48:40
899320,184,751,2013-07-04 09:48:40
899340,80,102,2013-07-04 09:49:00
899340,184,751,2013-07-04 09:49:00
899360,184,751,2013-07-04 09:49:20
899380,184,751,2013-07-04 09:49:40
899380,285,875,2013-07-04 09:49:40
899400,184,751,2013-07-04 09:50:00
899420,184,751,2013-07-04 09:50:20
899420,285,875,2013-07-04 09:50:20
899440,285,875,2013-07-04 09:50:40
899460,285,875,2013-07-04 09:51:00
899480,285,875,2013-07-04 09:51:20
899480,481,709,2013-07-04 09:51:20
899500,285,875,2013-07-04 09:51:40
899520,265,826,2013-07-04 09:52:00
899520,184,751,2013-07-04 09:52:00
899520,285,875,2013-07-04 09:52:00
899560,184,751,2013-07-04 09:52:40
899580,265,826,2013-07-04 09:53:00
899580,122,154,2013-07-04 09:53:00
899600,122,154,2013-07-04 09:53:20
899600,285,875,2013-07-04 09:53:20
899620,265,826,2013-07-04 09:53:40
899620,122,154,2013-07-04 09:53:40
899620,285,875,2013-07-04 09:53:40
899640,122,154,2013-07-04 09:54:00
899640,285,875,2013-07-04 09:54:00
899660,240,804,2013-07-04 09:54:20
899660,113,939,2013-07-04 09:54:20
899680,113,939,2013-07-04 09:54:40
899680,265,431,2013-07-04 09:54:40
899700,265,431,2013-07-04 09:55:00
899700,285,875,2013-07-04 09:55:00
899720,113,939,2013-07-04 09:55:20
899720,285,875,2013-07-04 09:55:20
899740,113,939,2013-07-04 09:55:40
899740,285,875,2013-07-04 09:55:40
899760,113,939,2013-07-04 09:56:00
899760,285,875,2013-07-04 09:56:00
899780,113,939,2013-07-04 09:56:20
899800,113,939,2013-07-04 09:56:40
899820,265,285,2013-07-04 09:57:00
899820,113,939,2013-07-04 09:57:00
899900,122,154,2013-07-04 09:58:20
899920,122,154,2013-07-04 09:58:40
899940,122,154,2013-07-04 09:59:00
899980,63,481,2013-07-04 09:59:40
900040,265,826,2013-07-04 10:00:40
900140,184,751,2013-07-04 10:02:20
