time,node_a,node_b,status_a,status_b,datetime
333340,1115,1547,NUR,PAT,2010-12-10 09:35:40
333340,1109,1352,NUR,PAT,2010-12-10 09:35:40
333340,1098,1671,ADM,ADM,2010-12-10 09:35:40
333360,1115,1210,NUR,NUR,2010-12-10 09:36:00
333360,1149,1196,NUR,NUR,2010-12-10 09:36:00
333360,1210,1547,NUR,PAT,2010-12-10 09:36:00
333360,1115,1547,NUR,PAT,2010-12-10 09:36:00
333360,1109,1352,NUR,PAT,2010-12-10 09:36:00
333380,1115,1210,NUR,NUR,2010-12-10 09:36:20
333380,1210,1547,NUR,PAT,2010-12-10 09:36:20
333380,1115,1547,NUR,PAT,2010-12-10 09:36:20
333380,1109,1352,NUR,PAT,2010-12-10 09:36:20
333400,1115,1210,NUR,NUR,2010-12-10 09:36:40
333400,1149,1196,NUR,NUR,2010-12-10 09:36:40
333400,1210,1547,NUR,PAT,2010-12-10 09:36:40
333400,1115,1547,NUR,PAT,2010-12-10 09:36:40
333400,1109,1352,NUR,PAT,2010-12-10 09:36:40
333420,1115,1210,NUR,NUR,2010-12-10 09:37:00
333420,1149,1196,NUR,NUR,2010-12-10 09:37:00
333420,1115,1547,NUR,PAT,2010-12-10 09:37:00
333420,1109,1352,NUR,PAT,2010-12-10 09:37:00
333420,1295,1702,NUR,PAT,2010-12-10 09:37:00
333440,1115,1210,NUR,NUR,2010-12-10 09:37:20
333440,1149,1196,NUR,NUR,2010-12-10 09:37:20
333440,1210,1547,NUR,PAT,2010-12-10 09:37:20
333440,1115,1547,NUR,PAT,2010-12-10 09:37:20
333440,1109,1352,NUR,PAT,2010-12-10 09:37:20
333440,1295,1702,NUR,PAT,2010-12-10 09:37:20
333460,1115,1210,NUR,NUR,2010-12-10 09:37:40
333460,1149,1196,NUR,NUR,2010-12-10 09:37:40
333460,1210,1629,NUR,NUR,2010-12-10 09:37:40
333460,1115,1629,NUR,NUR,2010-12-10 09:37:40
333460,1210,1547,NUR,PAT,2010-12-10 09:37:40
333460,1115,1547,NUR,PAT,2010-12-10 09:37:40
333460,1109,1352,NUR,PAT,2010-12-10 09:37:40
333480,1115,1210,NUR,NUR,2010-12-10 09:38:00
333480,1149,1196,NUR,NUR,2010-12-10 09:38:00
333480,1210,1629,NUR,NUR,2010-12-10 09:38:00
333480,1115,1629,NUR,NUR,2010-12-10 09:38:00
333480,1210,1547,NUR,PAT,2010-12-10 09:38:00
333480,1115,1547,NUR,PAT,2010-12-10 09:38:00
333480,1109,1352,NUR,PAT,2010-12-10 09:38:00
333500,1115,1210,NUR,NUR,2010-12-10 09:38:20
333500,1547,1629,PAT,NUR,2010-12-10 09:38:20
333500,1210,1629,NUR,NUR,2010-12-10 09:38:20
333500,1115,1629,NUR,NUR,2010-12-10 09:38:20
333500,1210,1547,NUR,PAT,2010-12-10 09:38:20
333500,1115,1547,NUR,PAT,2010-12-10 09:38:20
333500,1109,1352,NUR,PAT,2010-12-10 09:38:20
333520,1115,1210,NUR,NUR,2010-12-10 09:38:40
333520,1149,1196,NUR,NUR,2010-12-10 09:38:40
333520,1115,1629,NUR,NUR,2010-12-10 09:38:40
333520,1115,1547,NUR,PAT,2010-12-10 09:38:40
333520,1109,1352,NUR,PAT,2010-12-10 09:38:40
333540,1115,1210,NUR,NUR,2010-12-10 09:39:00
333540,1149,1196,NUR,NUR,2010-12-10 09:39:00
333540,1210,1547,NUR,PAT,2010-12-10 09:39:00
333540,1115,1547,NUR,PAT,2010-12-10 09:39:00
333540,1109,1352,NUR,PAT,2010-12-10 09:39:00
333560,1115,1210,NUR,NUR,2010-12-10 09:39:20
333560,1210,1547,NUR,PAT,2010-12-10 09:39:20
333560,1115,1547,NUR,PAT,2010-12-10 09:39:20
333560,1109,1352,NUR,PAT,2010-12-10 09:39:20
333560,1098,1671,ADM,ADM,2010-12-10 09:39:20
333580,1115,1210,NUR,NUR,2010-12-10 09:39:40
333580,1210,1547,NUR,PAT,2010-12-10 09:39:40
333580,1115,1547,NUR,PAT,2010-12-10 09:39:40
333580,1109,1352,NUR,PAT,2010-12-10 09:39:40
333600,1115,1210,NUR,NUR,2010-12-10 09:40:00
333600,1149,1196,NUR,NUR,2010-12-10 09:40:00
333600,1295,1629,NUR,NUR,2010-12-10 09:40:00
333600,1210,1547,NUR,PAT,2010-12-10 09:40:00
333600,1115,1547,NUR,PAT,2010-12-10 09:40:00
333600,1109,1352,NUR,PAT,2010-12-10 09:40:00
333600,1098,1671,ADM,ADM,2010-12-10 09:40:00
333620,1115,1210,NUR,NUR,2010-12-10 09:40:20
333620,1149,1196,NUR,NUR,2010-12-10 09:40:20
333620,1295,1629,NUR,NUR,2010-12-10 09:40:20
333620,1210,1547,NUR,PAT,2010-12-10 09:40:20
333620,1115,1547,NUR,PAT,2010-12-10 09:40:20
333620,1109,1352,NUR,PAT,2010-12-10 09:40:20
333620,1098,1671,ADM,ADM,2010-12-10 09:40:20
333640,1115,1210,NUR,NUR,2010-12-10 09:40:40
333640,1149,1196,NUR,NUR,2010-12-10 09:40:40
333640,1295,1629,NUR,NUR,2010-12-10 09:40:40
333640,1210,1547,NUR,PAT,2010-12-10 09:40:40
333640,1109,1352,NUR,PAT,2010-12-10 09:40:40
333640,1098,1671,ADM,ADM,2010-12-10 09:40:40
333660,1115,1210,NUR,NUR,2010-12-10 09:41:00
333660,1149,1196,NUR,NUR,2010-12-10 09:41:00
333660,1295,1629,NUR,NUR,2010-12-10 09:41:00
333660,1210,1547,NUR,PAT,2010-12-10 09:41:00
333660,1115,1547,NUR,PAT,2010-12-10 09:41:00
333660,1109,1352,NUR,PAT,2010-12-10 09:41:00
333660,1098,1671,ADM,ADM,2010-12-10 09:41:00
333680,1115,1210,NUR,NUR,2010-12-10 09:41:20
333680,1149,1196,NUR,NUR,2010-12-10 09:41:20
333680,1295,1629,NUR,NUR,2010-12-10 09:41:20
333680,1115,1547,NUR,PAT,2010-12-10 09:41:20
333680,1109,1352,NUR,PAT,2010-12-10 09:41:20
333700,1115,1210,NUR,NUR,2010-12-10 09:41:40
333700,1295,1629,NUR,NUR,2010-12-10 09:41:40
333700,1210,1547,NUR,PAT,2010-12-10 09:41:40
333700,1115,1547,NUR,PAT,2010-12-10 09:41:40
333720,1115,1210,NUR,NUR,2010-12-10 09:42:00
333720,1210,1547,NUR,PAT,2010-12-10 09:42:00
333720,1115,1547,NUR,PAT,2010-12-10 09:42:00
333740,1115,1210,NUR,NUR,2010-12-10 09:42:20
333740,1098,1671,ADM,ADM,2010-12-10 09:42:20
333760,1115,1210,NUR,NUR,2010-12-10 09:42:40
333760,1295,1629,NUR,NUR,2010-12-10 09:42:40
333760,1210,1547,NUR,PAT,2010-12-10 09:42:40
333760,1115,1547,NUR,PAT,2010-12-10 09:42:40
333760,1149,1295,NUR,NUR,2010-12-10 09:42:40
333760,1109,1352,NUR,PAT,2010-12-10 09:42:40
333760,1098,1671,ADM,ADM,2010-12-10 09:42:40
333760,1149,1629,NUR,NUR,2010-12-10 09:42:40
333780,1115,1210,NUR,NUR,2010-12-10 09:43:00
333780,1196,1469,NUR,PAT,2010-12-10 09:43:00
333780,1196,1205,NUR,NUR,2010-12-10 09:43:00
333780,1152,1157,MED,MED,2010-12-10 09:43:00
333780,1210,1547,NUR,PAT,2010-12-10 09:43:00
333800,1115,1210,NUR,NUR,2010-12-10 09:43:20
333800,1196,1469,NUR,PAT,2010-12-10 09:43:20
333800,1196,1205,NUR,NUR,2010-12-10 09:43:20
333800,1210,1547,NUR,PAT,2010-12-10 09:43:20
333800,1115,1547,NUR,PAT,2010-12-10 09:43:20
333820,1115,1210,NUR,NUR,2010-12-10 09:43:40
333820,1149,1391,NUR,PAT,2010-12-10 09:43:40
333820,1196,1469,NUR,PAT,2010-12-10 09:43:40
333820,1196,1205,NUR,NUR,2010-12-10 09:43:40
333820,1114,1629,NUR,NUR,2010-12-10 09:43:40
333820,1210,1547,NUR,PAT,2010-12-10 09:43:40
333820,1115,1547,NUR,PAT,2010-12-10 09:43:40
333820,1157,1660,MED,MED,2010-12-10 09:43:40
333840,1115,1210,NUR,NUR,2010-12-10 09:44:00
333840,1114,1629,NUR,NUR,2010-12-10 09:44:00
333840,1115,1547,NUR,PAT,2010-12-10 09:44:00
333860,1115,1210,NUR,NUR,2010-12-10 09:44:20
333860,1114,1629,NUR,NUR,2010-12-10 09:44:20
333860,1210,1547,NUR,PAT,2010-12-10 09:44:20
333860,1115,1547,NUR,PAT,2010-12-10 09:44:20
333880,1115,1210,NUR,NUR,2010-12-10 09:44:40
333880,1114,1152,NUR,MED,2010-12-10 09:44:40
333880,1157,1260,MED,MED,2010-12-10 09:44:40
333880,1130,1260,MED,MED,2010-12-10 09:44:40
333880,1210,1547,NUR,PAT,2010-12-10 09:44:40
333880,1115,1547,NUR,PAT,2010-12-10 09:44:40
333880,1109,1352,NUR,PAT,2010-12-10 09:44:40
333880,1130,1157,MED,MED,2010-12-10 09:44:40
333900,1115,1210,NUR,NUR,2010-12-10 09:45:00
333900,1114,1152,NUR,MED,2010-12-10 09:45:00
333900,1196,1205,NUR,NUR,2010-12-10 09:45:00
333900,1157,1260,MED,MED,2010-12-10 09:45:00
333900,1210,1547,NUR,PAT,2010-12-10 09:45:00
333900,1130,1157,MED,MED,2010-12-10 09:45:00
333920,1149,1152,NUR,MED,2010-12-10 09:45:20
333920,1196,1205,NUR,NUR,2010-12-10 09:45:20
333920,1157,1260,MED,MED,2010-12-10 09:45:20
333920,1114,1149,NUR,NUR,2010-12-10 09:45:20
333920,1130,1157,MED,MED,2010-12-10 09:45:20
333940,1547,1629,PAT,NUR,2010-12-10 09:45:40
333940,1114,1152,NUR,MED,2010-12-10 09:45:40
333940,1149,1152,NUR,MED,2010-12-10 09:45:40
333940,1196,1205,NUR,NUR,2010-12-10 09:45:40
333940,1157,1260,MED,MED,2010-12-10 09:45:40
333940,1210,1547,NUR,PAT,2010-12-10 09:45:40
333940,1114,1149,NUR,NUR,2010-12-10 09:45:40
333960,1115,1210,NUR,NUR,2010-12-10 09:46:00
333960,1114,1152,NUR,MED,2010-12-10 09:46:00
333960,1149,1152,NUR,MED,2010-12-10 09:46:00
333960,1210,1629,NUR,NUR,2010-12-10 09:46:00
333960,1130,1260,MED,MED,2010-12-10 09:46:00
333960,1114,1149,NUR,NUR,2010-12-10 09:46:00
333960,1109,1352,NUR,PAT,2010-12-10 09:46:00
333960,1152,1196,MED,NUR,2010-12-10 09:46:00
333980,1114,1152,NUR,MED,2010-12-10 09:46:20
333980,1149,1196,NUR,NUR,2010-12-10 09:46:20
333980,1149,1152,NUR,MED,2010-12-10 09:46:20
333980,1152,1157,MED,MED,2010-12-10 09:46:20
333980,1115,1547,NUR,PAT,2010-12-10 09:46:20
333980,1149,1157,NUR,MED,2010-12-10 09:46:20
333980,1152,1196,MED,NUR,2010-12-10 09:46:20
334000,1149,1196,NUR,NUR,2010-12-10 09:46:40
334000,1149,1152,NUR,MED,2010-12-10 09:46:40
334000,1157,1629,MED,NUR,2010-12-10 09:46:40
334000,1210,1547,NUR,PAT,2010-12-10 09:46:40
334000,1115,1547,NUR,PAT,2010-12-10 09:46:40
334000,1109,1352,NUR,PAT,2010-12-10 09:46:40
334020,1114,1196,NUR,NUR,2010-12-10 09:47:00
334020,1149,1196,NUR,NUR,2010-12-10 09:47:00
334020,1157,1629,MED,NUR,2010-12-10 09:47:00
334020,1130,1260,MED,MED,2010-12-10 09:47:00
334020,1210,1547,NUR,PAT,2010-12-10 09:47:00
334020,1115,1547,NUR,PAT,2010-12-10 09:47:00
334040,1115,1210,NUR,NUR,2010-12-10 09:47:20
334040,1149,1196,NUR,NUR,2010-12-10 09:47:20
334040,1115,1547,NUR,PAT,2010-12-10 09:47:20
334040,1109,1352,NUR,PAT,2010-12-10 09:47:20
334060,1149,1196,NUR,NUR,2010-12-10 09:47:40
334060,1115,1547,NUR,PAT,2010-12-10 09:47:40
334060,1149,1157,NUR,MED,2010-12-10 09:47:40
334080,1149,1196,NUR,NUR,2010-12-10 09:48:00
334080,1401,1629,PAT,NUR,2010-12-10 09:48:00
334080,1114,1157,NUR,MED,2010-12-10 09:48:00
334080,1109,1352,NUR,PAT,2010-12-10 09:48:00
334100,1149,1196,NUR,NUR,2010-12-10 09:48:20
334100,1295,1629,NUR,NUR,2010-12-10 09:48:20
334100,1157,1629,MED,NUR,2010-12-10 09:48:20
334100,1115,1629,NUR,NUR,2010-12-10 09:48:20
334100,1114,1157,NUR,MED,2010-12-10 09:48:20
334100,1109,1352,NUR,PAT,2010-12-10 09:48:20
334100,1098,1671,ADM,ADM,2010-12-10 09:48:20
334100,1157,1295,MED,NUR,2010-12-10 09:48:20
334120,1115,1210,NUR,NUR,2010-12-10 09:48:40
334120,1149,1196,NUR,NUR,2010-12-10 09:48:40
334120,1295,1629,NUR,NUR,2010-12-10 09:48:40
334120,1157,1629,MED,NUR,2010-12-10 09:48:40
334120,1115,1547,NUR,PAT,2010-12-10 09:48:40
334120,1098,1671,ADM,ADM,2010-12-10 09:48:40
334140,1260,1629,MED,NUR,2010-12-10 09:49:00
334140,1295,1629,NUR,NUR,2010-12-10 09:49:00
334140,1115,1547,NUR,PAT,2010-12-10 09:49:00
334140,1098,1671,ADM,ADM,2010-12-10 09:49:00
334160,1115,1547,NUR,PAT,2010-12-10 09:49:20
334180,1295,1629,NUR,NUR,2010-12-10 09:49:40
334180,1115,1547,NUR,PAT,2010-12-10 09:49:40
334180,1098,1671,ADM,ADM,2010-12-10 09:49:40
334200,1295,1629,NUR,NUR,2010-12-10 09:50:00
334200,1115,1547,NUR,PAT,2010-12-10 09:50:00
334200,1205,1469,NUR,PAT,2010-12-10 09:50:00
334200,1098,1671,ADM,ADM,2010-12-10 09:50:00
334220,1295,1629,NUR,NUR,2010-12-10 09:50:20
334220,1115,1547,NUR,PAT,2010-12-10 09:50:20
334220,1295,1307,NUR,PAT,2010-12-10 09:50:20
334220,1205,1469,NUR,PAT,2010-12-10 09:50:20
334240,1115,1210,NUR,NUR,2010-12-10 09:50:40
334240,1149,1196,NUR,NUR,2010-12-10 09:50:40
334240,1295,1629,NUR,NUR,2010-12-10 09:50:40
334240,1210,1547,NUR,PAT,2010-12-10 09:50:40
334240,1115,1547,NUR,PAT,2010-12-10 09:50:40
334240,1205,1469,NUR,PAT,2010-12-10 09:50:40
334260,1115,1210,NUR,NUR,2010-12-10 09:51:00
334260,1149,1196,NUR,NUR,2010-12-10 09:51:00
334260,1295,1629,NUR,NUR,2010-12-10 09:51:00
334260,1115,1547,NUR,PAT,2010-12-10 09:51:00
334260,1295,1307,NUR,PAT,2010-12-10 09:51:00
334260,1205,1469,NUR,PAT,2010-12-10 09:51:00
334280,1115,1210,NUR,NUR,2010-12-10 09:51:20
334280,1210,1547,NUR,PAT,2010-12-10 09:51:20
334280,1295,1307,NUR,PAT,2010-12-10 09:51:20
334300,1307,1629,PAT,NUR,2010-12-10 09:51:40
334300,1149,1196,NUR,NUR,2010-12-10 09:51:40
334320,1307,1629,PAT,NUR,2010-12-10 09:52:00
334320,1295,1629,NUR,NUR,2010-12-10 09:52:00
334320,1210,1547,NUR,PAT,2010-12-10 09:52:00
334320,1295,1307,NUR,PAT,2010-12-10 09:52:00
334340,1149,1196,NUR,NUR,2010-12-10 09:52:20
334340,1295,1629,NUR,NUR,2010-12-10 09:52:20
334340,1115,1190,NUR,NUR,2010-12-10 09:52:20
334340,1109,1115,NUR,NUR,2010-12-10 09:52:20
334340,1210,1547,NUR,PAT,2010-12-10 09:52:20
334360,1307,1629,PAT,NUR,2010-12-10 09:52:40
334360,1149,1196,NUR,NUR,2010-12-10 09:52:40
334360,1295,1629,NUR,NUR,2010-12-10 09:52:40
334360,1295,1307,NUR,PAT,2010-12-10 09:52:40
334360,1109,1114,NUR,NUR,2010-12-10 09:52:40
334380,1307,1629,PAT,NUR,2010-12-10 09:53:00
334380,1149,1196,NUR,NUR,2010-12-10 09:53:00
334380,1210,1547,NUR,PAT,2010-12-10 09:53:00
334380,1098,1671,ADM,ADM,2010-12-10 09:53:00
334400,1307,1629,PAT,NUR,2010-12-10 09:53:20
334400,1149,1196,NUR,NUR,2010-12-10 09:53:20
334400,1210,1547,NUR,PAT,2010-12-10 09:53:20
334400,1098,1671,ADM,ADM,2010-12-10 09:53:20
334420,1307,1629,PAT,NUR,2010-12-10 09:53:40
334420,1149,1196,NUR,NUR,2010-12-10 09:53:40
334420,1295,1629,NUR,NUR,2010-12-10 09:53:40
334420,1109,1196,NUR,NUR,2010-12-10 09:53:40
334420,1115,1547,NUR,PAT,2010-12-10 09:53:40
334420,1295,1307,NUR,PAT,2010-12-10 09:53:40
334440,1115,1210,NUR,NUR,2010-12-10 09:54:00
334440,1144,1196,MED,NUR,2010-12-10 09:54:00
334440,1149,1196,NUR,NUR,2010-12-10 09:54:00
334440,1295,1629,NUR,NUR,2010-12-10 09:54:00
334440,1144,1149,MED,NUR,2010-12-10 09:54:00
334440,1295,1307,NUR,PAT,2010-12-10 09:54:00
334460,1115,1210,NUR,NUR,2010-12-10 09:54:20
334460,1149,1196,NUR,NUR,2010-12-10 09:54:20
334460,1295,1307,NUR,PAT,2010-12-10 09:54:20
334460,1114,1149,NUR,NUR,2010-12-10 09:54:20
334460,1149,1658,NUR,ADM,2010-12-10 09:54:20
334480,1115,1210,NUR,NUR,2010-12-10 09:54:40
334480,1378,1629,PAT,NUR,2010-12-10 09:54:40
334480,1149,1196,NUR,NUR,2010-12-10 09:54:40
334500,1115,1210,NUR,NUR,2010-12-10 09:55:00
334500,1378,1629,PAT,NUR,2010-12-10 09:55:00
334500,1149,1196,NUR,NUR,2010-12-10 09:55:00
334500,1109,1157,NUR,MED,2010-12-10 09:55:00
334500,1295,1307,NUR,PAT,2010-12-10 09:55:00
334520,1115,1210,NUR,NUR,2010-12-10 09:55:20
334520,1307,1629,PAT,NUR,2010-12-10 09:55:20
334520,1378,1629,PAT,NUR,2010-12-10 09:55:20
334520,1149,1196,NUR,NUR,2010-12-10 09:55:20
334520,1295,1629,NUR,NUR,2010-12-10 09:55:20
334520,1114,1157,NUR,MED,2010-12-10 09:55:20
334540,1149,1196,NUR,NUR,2010-12-10 09:55:40
334540,1295,1629,NUR,NUR,2010-12-10 09:55:40
334540,1109,1469,NUR,PAT,2010-12-10 09:55:40
334560,1115,1210,NUR,NUR,2010-12-10 09:56:00
334560,1149,1196,NUR,NUR,2010-12-10 09:56:00
334560,1295,1629,NUR,NUR,2010-12-10 09:56:00
334560,1109,1469,NUR,PAT,2010-12-10 09:56:00
334560,1098,1671,ADM,ADM,2010-12-10 09:56:00
334580,1378,1629,PAT,NUR,2010-12-10 09:56:20
334580,1149,1196,NUR,NUR,2010-12-10 09:56:20
334580,1295,1629,NUR,NUR,2010-12-10 09:56:20
334580,1149,1260,NUR,MED,2010-12-10 09:56:20
334600,1157,1629,MED,NUR,2010-12-10 09:56:40
334600,1157,1295,MED,NUR,2010-12-10 09:56:40
334620,1149,1196,NUR,NUR,2010-12-10 09:57:00
334620,1157,1629,MED,NUR,2010-12-10 09:57:00
334620,1098,1671,ADM,ADM,2010-12-10 09:57:00
334620,1157,1295,MED,NUR,2010-12-10 09:57:00
334640,1149,1196,NUR,NUR,2010-12-10 09:57:20
334640,1295,1629,NUR,NUR,2010-12-10 09:57:20
334640,1108,1115,NUR,NUR,2010-12-10 09:57:20
334660,1149,1196,NUR,NUR,2010-12-10 09:57:40
334660,1295,1629,NUR,NUR,2010-12-10 09:57:40
334660,1098,1671,ADM,ADM,2010-12-10 09:57:40
334680,1149,1196,NUR,NUR,2010-12-10 09:58:00
334680,1295,1629,NUR,NUR,2010-12-10 09:58:00
334680,1196,1460,NUR,PAT,2010-12-10 09:58:00
334680,1149,1460,NUR,PAT,2010-12-10 09:58:00
334700,1149,1196,NUR,NUR,2010-12-10 09:58:20
334700,1295,1629,NUR,NUR,2010-12-10 09:58:20
334700,1157,1205,MED,NUR,2010-12-10 09:58:20
334720,1114,1295,NUR,NUR,2010-12-10 09:58:40
334720,1149,1196,NUR,NUR,2010-12-10 09:58:40
334720,1114,1629,NUR,NUR,2010-12-10 09:58:40
334720,1149,1260,NUR,MED,2010-12-10 09:58:40
334740,1115,1210,NUR,NUR,2010-12-10 09:59:00
334740,1114,1658,NUR,ADM,2010-12-10 09:59:00
334740,1149,1196,NUR,NUR,2010-12-10 09:59:00
334740,1295,1629,NUR,NUR,2010-12-10 09:59:00
334760,1115,1210,NUR,NUR,2010-12-10 09:59:20
334760,1114,1658,NUR,ADM,2010-12-10 09:59:20
334760,1149,1196,NUR,NUR,2010-12-10 09:59:20
334760,1157,1205,MED,NUR,2010-12-10 09:59:20
334760,1157,1784,MED,PAT,2010-12-10 09:59:20
334780,1115,1210,NUR,NUR,2010-12-10 09:59:40
334780,1114,1658,NUR,ADM,2010-12-10 09:59:40
334780,1295,1629,NUR,NUR,2010-12-10 09:59:40
334780,1157,1205,MED,NUR,2010-12-10 09:59:40
334800,1115,1210,NUR,NUR,2010-12-10 10:00:00
334800,1295,1629,NUR,NUR,2010-12-10 10:00:00
334800,1157,1205,MED,NUR,2010-12-10 10:00:00
334820,1115,1210,NUR,NUR,2010-12-10 10:00:20
334820,1196,1460,NUR,PAT,2010-12-10 10:00:20
334820,1157,1205,MED,NUR,2010-12-10 10:00:20
334820,1098,1671,ADM,ADM,2010-12-10 10:00:20
334820,1157,1784,MED,PAT,2010-12-10 10:00:20
334840,1295,1629,NUR,NUR,2010-12-10 10:00:40
334840,1196,1460,NUR,PAT,2010-12-10 10:00:40
334840,1098,1671,ADM,ADM,2010-12-10 10:00:40
334840,1149,1629,NUR,NUR,2010-12-10 10:00:40
334840,1260,1460,MED,PAT,2010-12-10 10:00:40
334860,1295,1629,NUR,NUR,2010-12-10 10:01:00
334860,1098,1671,ADM,ADM,2010-12-10 10:01:00
334860,1149,1629,NUR,NUR,2010-12-10 10:01:00
334880,1295,1629,NUR,NUR,2010-12-10 10:01:20
334880,1098,1671,ADM,ADM,2010-12-10 10:01:20
334900,1149,1196,NUR,NUR,2010-12-10 10:01:40
334900,1295,1629,NUR,NUR,2010-12-10 10:01:40
334900,1149,1295,NUR,NUR,2010-12-10 10:01:40
334900,1109,1469,NUR,PAT,2010-12-10 10:01:40
334900,1098,1671,ADM,ADM,2010-12-10 10:01:40
334900,1157,1784,MED,PAT,2010-12-10 10:01:40
334920,1114,1629,NUR,NUR,2010-12-10 10:02:00
334920,1109,1469,NUR,PAT,2010-12-10 10:02:00
334920,1098,1671,ADM,ADM,2010-12-10 10:02:00
334920,1149,1629,NUR,NUR,2010-12-10 10:02:00
334940,1149,1196,NUR,NUR,2010-12-10 10:02:20
334940,1295,1629,NUR,NUR,2010-12-10 10:02:20
334940,1130,1260,MED,MED,2010-12-10 10:02:20
334940,1114,1149,NUR,NUR,2010-12-10 10:02:20
334940,1109,1190,NUR,NUR,2010-12-10 10:02:20
334960,1115,1210,NUR,NUR,2010-12-10 10:02:40
334960,1295,1629,NUR,NUR,2010-12-10 10:02:40
334960,1108,1205,NUR,NUR,2010-12-10 10:02:40
334960,1109,1469,NUR,PAT,2010-12-10 10:02:40
334980,1108,1114,NUR,NUR,2010-12-10 10:03:00
334980,1295,1629,NUR,NUR,2010-12-10 10:03:00
334980,1108,1205,NUR,NUR,2010-12-10 10:03:00
335000,1157,1784,MED,PAT,2010-12-10 10:03:20
335020,1295,1629,NUR,NUR,2010-12-10 10:03:40
335020,1210,1547,NUR,PAT,2010-12-10 10:03:40
335020,1098,1671,ADM,ADM,2010-12-10 10:03:40
335020,1157,1784,MED,PAT,2010-12-10 10:03:40
335020,1109,1190,NUR,NUR,2010-12-10 10:03:40
335040,1157,1784,MED,PAT,2010-12-10 10:04:00
335060,1149,1196,NUR,NUR,2010-12-10 10:04:20
335080,1149,1196,NUR,NUR,2010-12-10 10:04:40
335080,1295,1629,NUR,NUR,2010-12-10 10:04:40
335100,1149,1196,NUR,NUR,2010-12-10 10:05:00
335100,1295,1629,NUR,NUR,2010-12-10 10:05:00
335100,1144,1149,MED,NUR,2010-12-10 10:05:00
335100,1210,1629,NUR,NUR,2010-12-10 10:05:00
335120,1144,1149,MED,NUR,2010-12-10 10:05:20
335120,1210,1629,NUR,NUR,2010-12-10 10:05:20
335140,1144,1210,MED,NUR,2010-12-10 10:05:40
335140,1295,1629,NUR,NUR,2010-12-10 10:05:40
335140,1210,1629,NUR,NUR,2010-12-10 10:05:40
335140,1144,1629,MED,NUR,2010-12-10 10:05:40
335160,1295,1629,NUR,NUR,2010-12-10 10:06:00
335180,1149,1190,NUR,NUR,2010-12-10 10:06:20
335180,1295,1629,NUR,NUR,2010-12-10 10:06:20
335180,1144,1152,MED,MED,2010-12-10 10:06:20
335180,1196,1658,NUR,ADM,2010-12-10 10:06:20
335200,1149,1196,NUR,NUR,2010-12-10 10:06:40
335200,1295,1629,NUR,NUR,2010-12-10 10:06:40
335200,1144,1152,MED,MED,2010-12-10 10:06:40
335220,1157,1210,MED,NUR,2010-12-10 10:07:00
335220,1144,1152,MED,MED,2010-12-10 10:07:00
335220,1109,1190,NUR,NUR,2010-12-10 10:07:00
335240,1114,1144,NUR,MED,2010-12-10 10:07:20
335240,1109,1205,NUR,NUR,2010-12-10 10:07:20
335240,1144,1152,MED,MED,2010-12-10 10:07:20
335240,1109,1190,NUR,NUR,2010-12-10 10:07:20
335260,1109,1210,NUR,NUR,2010-12-10 10:07:40
335260,1114,1152,NUR,MED,2010-12-10 10:07:40
335260,1149,1196,NUR,NUR,2010-12-10 10:07:40
335260,1190,1210,NUR,NUR,2010-12-10 10:07:40
335260,1157,1260,MED,MED,2010-12-10 10:07:40
335260,1144,1152,MED,MED,2010-12-10 10:07:40
335280,1149,1196,NUR,NUR,2010-12-10 10:08:00
335280,1149,1416,NUR,PAT,2010-12-10 10:08:00
335280,1190,1210,NUR,NUR,2010-12-10 10:08:00
335280,1108,1157,NUR,MED,2010-12-10 10:08:00
335280,1144,1152,MED,MED,2010-12-10 10:08:00
335280,1109,1190,NUR,NUR,2010-12-10 10:08:00
335300,1109,1210,NUR,NUR,2010-12-10 10:08:20
335300,1149,1196,NUR,NUR,2010-12-10 10:08:20
335300,1190,1210,NUR,NUR,2010-12-10 10:08:20
335300,1144,1260,MED,MED,2010-12-10 10:08:20
335320,1109,1210,NUR,NUR,2010-12-10 10:08:40
335320,1114,1152,NUR,MED,2010-12-10 10:08:40
335320,1149,1196,NUR,NUR,2010-12-10 10:08:40
335320,1130,1144,MED,MED,2010-12-10 10:08:40
335340,1109,1210,NUR,NUR,2010-12-10 10:09:00
335340,1114,1152,NUR,MED,2010-12-10 10:09:00
335340,1295,1629,NUR,NUR,2010-12-10 10:09:00
335340,1130,1144,MED,MED,2010-12-10 10:09:00
335360,1109,1210,NUR,NUR,2010-12-10 10:09:20
335360,1149,1196,NUR,NUR,2010-12-10 10:09:20
335360,1295,1629,NUR,NUR,2010-12-10 10:09:20
335380,1149,1196,NUR,NUR,2010-12-10 10:09:40
335380,1295,1629,NUR,NUR,2010-12-10 10:09:40
335380,1144,1260,MED,MED,2010-12-10 10:09:40
335380,1130,1144,MED,MED,2010-12-10 10:09:40
335400,1114,1152,NUR,MED,2010-12-10 10:10:00
335400,1295,1629,NUR,NUR,2010-12-10 10:10:00
335400,1210,1365,NUR,PAT,2010-12-10 10:10:00
335420,1114,1152,NUR,MED,2010-12-10 10:10:20
335420,1295,1629,NUR,NUR,2010-12-10 10:10:20
335420,1210,1365,NUR,PAT,2010-12-10 10:10:20
335420,1144,1205,MED,NUR,2010-12-10 10:10:20
335420,1144,1152,MED,MED,2010-12-10 10:10:20
335440,1114,1144,NUR,MED,2010-12-10 10:10:40
