node_a,node_b,datetime
1171,1047,2009-07-01 12:52:20
1044,1128,2009-07-01 12:52:20
1126,1146,2009-07-01 12:52:20
1171,1047,2009-07-01 12:52:40
1044,1128,2009-07-01 12:52:40
1126,1146,2009-07-01 12:52:40
1164,1075,2009-07-01 12:53:00
1171,1047,2009-07-01 12:53:00
1044,1128,2009-07-01 12:53:00
1126,1146,2009-07-01 12:53:00
1164,1075,2009-07-01 12:53:20
1044,1128,2009-07-01 12:53:20
1126,1146,2009-07-01 12:53:20
1201,1210,2009-07-01 12:53:40
1126,1146,2009-07-01 12:53:40
1128,1044,2009-07-01 12:53:40
1164,1075,2009-07-01 12:54:00
1201,1210,2009-07-01 12:54:00
1126,1146,2009-07-01 12:54:00
1164,1075,2009-07-01 12:54:20
1126,1146,2009-07-01 12:54:20
1164,1075,2009-07-01 12:54:40
1044,1128,2009-07-01 12:54:40
1201,1210,2009-07-01 12:54:40
1084,1126,2009-07-01 12:54:40
1126,1146,2009-07-01 12:54:40
1201,1210,2009-07-01 12:55:00
1126,1146,2009-07-01 12:55:00
1128,1044,2009-07-01 12:55:00
1210,1201,2009-07-01 12:55:20
1126,1146,2009-07-01 12:55:20
1128,1044,2009-07-01 12:55:20
1164,1075,2009-07-01 12:55:40
1044,1128,2009-07-01 12:55:40
1126,1146,2009-07-01 12:55:40
1201,1210,2009-07-01 12:55:40
1164,1075,2009-07-01 12:56:00
1201,1210,2009-07-01 12:56:00
1126,1146,2009-07-01 12:56:00
1128,1044,2009-07-01 12:56:00
1164,1075,2009-07-01 12:56:20
1201,1210,2009-07-01 12:56:20
1126,1146,2009-07-01 12:56:20
1128,1044,2009-07-01 12:56:20
1164,1075,2009-07-01 12:56:40
1044,1128,2009-07-01 12:56:40
1201,1210,2009-07-01 12:56:40
1146,1126,2009-07-01 12:56:40
1164,1075,2009-07-01 12:57:00
1044,1128,2009-07-01 12:57:00
1126,1146,2009-07-01 12:57:00
1164,1075,2009-07-01 12:57:20
1044,1128,2009-07-01 12:57:20
1084,1126,2009-07-01 12:57:20
1126,1146,2009-07-01 12:57:20
1126,1146,2009-07-01 12:57:40
1128,1044,2009-07-01 12:57:40
1126,1146,2009-07-01 12:58:00
1128,1044,2009-07-01 12:58:00
1164,1075,2009-07-01 12:58:20
1044,1128,2009-07-01 12:58:20
1187,1100,2009-07-01 12:58:20
1201,1210,2009-07-01 12:58:20
1126,1146,2009-07-01 12:58:20
1164,1075,2009-07-01 12:58:40
1171,1047,2009-07-01 12:58:40
1126,1146,2009-07-01 12:58:40
1164,1075,2009-07-01 12:59:00
1044,1128,2009-07-01 12:59:00
1164,1075,2009-07-01 12:59:20
1171,1047,2009-07-01 12:59:20
1164,1075,2009-07-01 12:59:40
1044,1128,2009-07-01 12:59:40
1164,1075,2009-07-01 13:00:00
1164,1075,2009-07-01 13:00:20
1044,1128,2009-07-01 13:00:20
1164,1075,2009-07-01 13:00:40
1044,1128,2009-07-01 13:00:40
1164,1075,2009-07-01 13:01:00
1128,1044,2009-07-01 13:01:00
1164,1075,2009-07-01 13:01:20
1044,1128,2009-07-01 13:01:20
1334,1121,2009-07-01 13:01:20
1128,1044,2009-07-01 13:02:40
1044,1128,2009-07-01 13:03:00
1128,1044,2009-07-01 13:03:40
1164,1075,2009-07-01 13:04:20
1044,1128,2009-07-01 13:04:20
1067,1359,2009-07-01 13:04:20
1334,1121,2009-07-01 13:04:20
1126,1146,2009-07-01 13:04:20
1044,1128,2009-07-01 13:04:40
1067,1334,2009-07-01 13:04:40
1334,1359,2009-07-01 13:04:40
1336,1215,2009-07-01 13:04:40
1207,1049,2009-07-01 13:04:40
1126,1146,2009-07-01 13:04:40
1164,1075,2009-07-01 13:05:00
1067,1334,2009-07-01 13:05:00
1334,1082,2009-07-01 13:05:00
1126,1146,2009-07-01 13:05:00
1128,1044,2009-07-01 13:05:00
1164,1075,2009-07-01 13:05:20
1067,1334,2009-07-01 13:05:20
1334,1082,2009-07-01 13:05:20
1126,1146,2009-07-01 13:05:20
1164,1075,2009-07-01 13:05:40
1044,1128,2009-07-01 13:05:40
1334,1082,2009-07-01 13:05:40
1164,1075,2009-07-01 13:06:00
1334,1082,2009-07-01 13:06:00
1128,1044,2009-07-01 13:06:00
1164,1075,2009-07-01 13:06:20
1044,1128,2009-07-01 13:06:20
1334,1082,2009-07-01 13:06:20
1044,1128,2009-07-01 13:06:40
1334,1082,2009-07-01 13:06:40
1029,1149,2009-07-01 13:07:00
1044,1128,2009-07-01 13:07:00
1334,1082,2009-07-01 13:07:00
1044,1128,2009-07-01 13:07:20
1334,1082,2009-07-01 13:07:20
1359,1082,2009-07-01 13:07:20
1126,1146,2009-07-01 13:07:20
1164,1075,2009-07-01 13:07:40
1044,1128,2009-07-01 13:07:40
1082,1334,2009-07-01 13:07:40
1126,1146,2009-07-01 13:07:40
1035,1336,2009-07-01 13:08:00
1164,1075,2009-07-01 13:08:00
1334,1082,2009-07-01 13:08:00
1334,1359,2009-07-01 13:08:00
1126,1146,2009-07-01 13:08:00
1035,1336,2009-07-01 13:08:20
1164,1075,2009-07-01 13:08:20
1334,1082,2009-07-01 13:08:20
1334,1359,2009-07-01 13:08:20
1126,1146,2009-07-01 13:08:20
1164,1075,2009-07-01 13:08:40
1189,1336,2009-07-01 13:08:40
1334,1082,2009-07-01 13:08:40
1336,1080,2009-07-01 13:08:40
1164,1075,2009-07-01 13:09:00
1334,1082,2009-07-01 13:09:00
1334,1082,2009-07-01 13:09:20
1035,1212,2009-07-01 13:09:40
1164,1075,2009-07-01 13:09:40
1171,1215,2009-07-01 13:09:40
1334,1082,2009-07-01 13:09:40
1035,1336,2009-07-01 13:10:00
1035,1212,2009-07-01 13:10:00
1044,1128,2009-07-01 13:10:00
1334,1082,2009-07-01 13:10:00
1336,1212,2009-07-01 13:10:00
1212,1336,2009-07-01 13:10:20
1212,1035,2009-07-01 13:10:20
1035,1336,2009-07-01 13:10:20
1334,1082,2009-07-01 13:10:20
1126,1146,2009-07-01 13:10:20
1128,1044,2009-07-01 13:10:20
1334,1082,2009-07-01 13:10:40
1035,1336,2009-07-01 13:10:40
1164,1075,2009-07-01 13:10:40
1044,1128,2009-07-01 13:10:40
1126,1146,2009-07-01 13:10:40
1191,1103,2009-07-01 13:11:00
1044,1128,2009-07-01 13:11:00
1334,1082,2009-07-01 13:11:00
1336,1105,2009-07-01 13:11:00
1126,1146,2009-07-01 13:11:00
1035,1336,2009-07-01 13:11:20
1164,1075,2009-07-01 13:11:20
1044,1128,2009-07-01 13:11:20
1334,1082,2009-07-01 13:11:20
1334,1133,2009-07-01 13:11:20
1336,1212,2009-07-01 13:11:20
1126,1146,2009-07-01 13:11:20
1035,1336,2009-07-01 13:11:40
1035,1189,2009-07-01 13:11:40
1044,1128,2009-07-01 13:11:40
1053,1214,2009-07-01 13:11:40
1189,1336,2009-07-01 13:11:40
1082,1334,2009-07-01 13:11:40
1336,1212,2009-07-01 13:11:40
1126,1146,2009-07-01 13:11:40
1164,1075,2009-07-01 13:12:00
1044,1128,2009-07-01 13:12:00
1334,1082,2009-07-01 13:12:00
1336,1212,2009-07-01 13:12:00
1126,1146,2009-07-01 13:12:00
1044,1128,2009-07-01 13:12:20
1189,1336,2009-07-01 13:12:20
1336,1212,2009-07-01 13:12:20
1126,1146,2009-07-01 13:12:20
1044,1128,2009-07-01 13:12:40
1189,1336,2009-07-01 13:12:40
1334,1133,2009-07-01 13:12:40
1336,1212,2009-07-01 13:12:40
1146,1126,2009-07-01 13:12:40
1044,1128,2009-07-01 13:13:00
1189,1336,2009-07-01 13:13:00
1189,1212,2009-07-01 13:13:00
1334,1133,2009-07-01 13:13:00
1336,1212,2009-07-01 13:13:00
1126,1146,2009-07-01 13:13:00
1044,1128,2009-07-01 13:13:20
1189,1336,2009-07-01 13:13:20
1189,1212,2009-07-01 13:13:20
1334,1082,2009-07-01 13:13:20
1334,1133,2009-07-01 13:13:20
1212,1336,2009-07-01 13:13:20
1126,1146,2009-07-01 13:13:20
1044,1128,2009-07-01 13:13:40
1082,1334,2009-07-01 13:13:40
1334,1133,2009-07-01 13:13:40
1126,1146,2009-07-01 13:13:40
1044,1128,2009-07-01 13:14:00
1334,1082,2009-07-01 13:14:00
1334,1133,2009-07-01 13:14:00
1336,1212,2009-07-01 13:14:00
1126,1146,2009-07-01 13:14:00
1044,1128,2009-07-01 13:14:20
1082,1334,2009-07-01 13:14:20
1334,1133,2009-07-01 13:14:20
1126,1146,2009-07-01 13:14:20
1126,1084,2009-07-01 13:14:20
1044,1128,2009-07-01 13:14:40
1334,1082,2009-07-01 13:14:40
1334,1133,2009-07-01 13:14:40
1044,1128,2009-07-01 13:15:00
1334,1082,2009-07-01 13:15:00
1334,1133,2009-07-01 13:15:00
1171,1047,2009-07-01 13:15:20
1128,1044,2009-07-01 13:15:20
1164,1075,2009-07-01 13:15:40
1044,1128,2009-07-01 13:15:40
1336,1212,2009-07-01 13:15:40
1171,1047,2009-07-01 13:16:00
1044,1128,2009-07-01 13:16:00
1212,1336,2009-07-01 13:16:00
1044,1128,2009-07-01 13:16:20
1336,1212,2009-07-01 13:16:20
1138,1049,2009-07-01 13:16:20
1044,1128,2009-07-01 13:16:40
1044,1128,2009-07-01 13:17:00
1336,1212,2009-07-01 13:17:00
1044,1128,2009-07-01 13:17:20
1336,1212,2009-07-01 13:17:20
1044,1128,2009-07-01 13:17:40
1044,1128,2009-07-01 13:18:00
1044,1128,2009-07-01 13:18:20
1336,1212,2009-07-01 13:18:20
1084,1126,2009-07-01 13:18:20
1044,1128,2009-07-01 13:18:40
1035,1336,2009-07-01 13:19:00
1042,1073,2009-07-01 13:19:00
1044,1128,2009-07-01 13:19:00
1191,1103,2009-07-01 13:19:00
1201,1210,2009-07-01 13:19:00
1075,1065,2009-07-01 13:19:00
1115,1136,2009-07-01 13:19:00
1035,1336,2009-07-01 13:19:20
1177,1126,2009-07-01 13:19:20
1191,1103,2009-07-01 13:19:20
1066,1126,2009-07-01 13:19:20
1210,1201,2009-07-01 13:19:20
1128,1044,2009-07-01 13:19:20
1032,1177,2009-07-01 13:19:40
1032,1042,2009-07-01 13:19:40
1032,1126,2009-07-01 13:19:40
1035,1051,2009-07-01 13:19:40
1042,1126,2009-07-01 13:19:40
1044,1128,2009-07-01 13:19:40
1187,1191,2009-07-01 13:19:40
1201,1210,2009-07-01 13:19:40
1136,1065,2009-07-01 13:19:40
1032,1042,2009-07-01 13:20:00
1044,1128,2009-07-01 13:20:00
1044,1128,2009-07-01 13:20:20
1336,1212,2009-07-01 13:20:20
1103,1191,2009-07-01 13:20:20
1191,1136,2009-07-01 13:20:20
1191,1136,2009-07-01 13:20:40
1191,1210,2009-07-01 13:20:40
1035,1080,2009-07-01 13:20:40
1044,1128,2009-07-01 13:20:40
1201,1136,2009-07-01 13:20:40
1067,1082,2009-07-01 13:20:40
1210,1136,2009-07-01 13:20:40
1336,1138,2009-07-01 13:20:40
1158,1127,2009-07-01 13:21:00
1032,1042,2009-07-01 13:21:00
1033,1066,2009-07-01 13:21:00
1044,1128,2009-07-01 13:21:00
1201,1210,2009-07-01 13:21:00
1201,1227,2009-07-01 13:21:00
1201,1126,2009-07-01 13:21:00
1090,1136,2009-07-01 13:21:00
1227,1136,2009-07-01 13:21:00
1227,1210,2009-07-01 13:21:00
1044,1128,2009-07-01 13:21:20
1162,1073,2009-07-01 13:21:40
1044,1128,2009-07-01 13:21:40
1201,1075,2009-07-01 13:21:40
1201,1103,2009-07-01 13:21:40
1075,1127,2009-07-01 13:21:40
1162,1073,2009-07-01 13:22:00
1044,1128,2009-07-01 13:22:00
1032,1042,2009-07-01 13:22:20
1044,1128,2009-07-01 13:22:20
1032,1042,2009-07-01 13:22:40
1044,1128,2009-07-01 13:22:40
1049,1138,2009-07-01 13:22:40
1032,1042,2009-07-01 13:23:00
1044,1128,2009-07-01 13:23:00
1032,1042,2009-07-01 13:23:20
1171,1215,2009-07-01 13:23:20
1044,1128,2009-07-01 13:23:20
1171,1215,2009-07-01 13:23:40
1044,1128,2009-07-01 13:23:40
1171,1215,2009-07-01 13:24:00
1044,1128,2009-07-01 13:24:00
1044,1128,2009-07-01 13:24:20
1049,1138,2009-07-01 13:24:20
1035,1057,2009-07-01 13:24:40
1044,1128,2009-07-01 13:24:40
1049,1138,2009-07-01 13:24:40
1044,1128,2009-07-01 13:25:00
1214,1144,2009-07-01 13:25:00
1121,1144,2009-07-01 13:25:00
1032,1042,2009-07-01 13:25:20
1044,1128,2009-07-01 13:25:20
1044,1128,2009-07-01 13:25:40
1044,1128,2009-07-01 13:26:00
1044,1128,2009-07-01 13:26:20
1044,1128,2009-07-01 13:26:40
1214,1144,2009-07-01 13:26:40
1206,1127,2009-07-01 13:26:40
1044,1128,2009-07-01 13:27:00
1044,1128,2009-07-01 13:27:20
1044,1128,2009-07-01 13:27:40
1044,1128,2009-07-01 13:28:00
1044,1128,2009-07-01 13:28:20
1214,1144,2009-07-01 13:28:20
1044,1128,2009-07-01 13:28:40
1051,1335,2009-07-01 13:28:40
1214,1144,2009-07-01 13:28:40
1044,1128,2009-07-01 13:29:00
1051,1335,2009-07-01 13:29:00
1214,1144,2009-07-01 13:29:00
1044,1128,2009-07-01 13:29:20
1214,1144,2009-07-01 13:29:20
1044,1128,2009-07-01 13:29:40
1214,1144,2009-07-01 13:29:40
1044,1128,2009-07-01 13:30:00
1044,1128,2009-07-01 13:30:20
1044,1128,2009-07-01 13:30:40
1044,1128,2009-07-01 13:31:00
1044,1128,2009-07-01 13:31:20
1044,1128,2009-07-01 13:31:40
1044,1128,2009-07-01 13:32:00
1044,1128,2009-07-01 13:32:20
1044,1128,2009-07-01 13:32:40
1044,1128,2009-07-01 13:33:00
1044,1128,2009-07-01 13:33:20
1130,1086,2009-07-01 13:33:20
1044,1128,2009-07-01 13:33:40
1044,1128,2009-07-01 13:34:00
1044,1128,2009-07-01 13:34:20
1044,1128,2009-07-01 13:34:40
1044,1128,2009-07-01 13:35:00
1180,1057,2009-07-01 13:35:00
1152,1187,2009-07-01 13:35:20
1180,1057,2009-07-01 13:35:20
1198,1146,2009-07-01 13:35:20
1128,1044,2009-07-01 13:35:20
1044,1128,2009-07-01 13:35:40
1180,1057,2009-07-01 13:35:40
1044,1128,2009-07-01 13:36:00
1180,1057,2009-07-01 13:36:00
1044,1128,2009-07-01 13:36:20
1180,1057,2009-07-01 13:36:20
1198,1146,2009-07-01 13:36:20
1214,1144,2009-07-01 13:36:20
1044,1128,2009-07-01 13:36:40
1198,1146,2009-07-01 13:36:40
1044,1128,2009-07-01 13:37:00
1180,1057,2009-07-01 13:37:00
1198,1146,2009-07-01 13:37:00
1044,1128,2009-07-01 13:37:20
1044,1128,2009-07-01 13:37:40
1214,1144,2009-07-01 13:37:40
1044,1128,2009-07-01 13:38:00
1171,1215,2009-07-01 13:38:20
1044,1128,2009-07-01 13:38:20
1180,1057,2009-07-01 13:38:20
1171,1215,2009-07-01 13:38:40
1044,1128,2009-07-01 13:38:40
1336,1138,2009-07-01 13:38:40
1152,1187,2009-07-01 13:39:00
1044,1128,2009-07-01 13:39:00
1152,1187,2009-07-01 13:39:20
1044,1128,2009-07-01 13:39:20
1336,1125,2009-07-01 13:39:20
1152,1187,2009-07-01 13:39:40
1044,1128,2009-07-01 13:39:40
1336,1125,2009-07-01 13:39:40
1044,1128,2009-07-01 13:40:00
1044,1128,2009-07-01 13:40:20
1044,1128,2009-07-01 13:40:40
1051,1335,2009-07-01 13:40:40
1044,1128,2009-07-01 13:41:00
1044,1128,2009-07-01 13:41:20
1128,1044,2009-07-01 13:41:40
1164,1142,2009-07-01 13:42:00
1044,1128,2009-07-01 13:42:00
1044,1128,2009-07-01 13:42:20
1044,1128,2009-07-01 13:42:40
1198,1146,2009-07-01 13:42:40
1035,1080,2009-07-01 13:43:00
1044,1128,2009-07-01 13:43:00
1049,1138,2009-07-01 13:43:00
1086,1130,2009-07-01 13:43:00
1035,1092,2009-07-01 13:43:20
1049,1138,2009-07-01 13:43:20
1035,1092,2009-07-01 13:43:40
1164,1142,2009-07-01 13:43:40
1044,1128,2009-07-01 13:44:00
1044,1128,2009-07-01 13:44:20
1044,1128,2009-07-01 13:44:40
1198,1146,2009-07-01 13:44:40
1171,1047,2009-07-01 13:45:00
1044,1128,2009-07-01 13:45:00
1198,1146,2009-07-01 13:45:00
1171,1047,2009-07-01 13:45:20
1044,1128,2009-07-01 13:45:20
1198,1146,2009-07-01 13:45:20
1171,1047,2009-07-01 13:45:40
1044,1128,2009-07-01 13:45:40
1171,1047,2009-07-01 13:46:00
1044,1128,2009-07-01 13:46:00
1171,1047,2009-07-01 13:46:20
1044,1128,2009-07-01 13:46:20
1051,1335,2009-07-01 13:46:20
1198,1146,2009-07-01 13:46:20
1201,1210,2009-07-01 13:46:20
1035,1080,2009-07-01 13:46:40
1171,1047,2009-07-01 13:46:40
1044,1128,2009-07-01 13:46:40
1171,1047,2009-07-01 13:47:00
1044,1128,2009-07-01 13:47:00
1198,1146,2009-07-01 13:47:00
1171,1047,2009-07-01 13:47:20
1044,1128,2009-07-01 13:47:20
1198,1146,2009-07-01 13:47:20
1164,1142,2009-07-01 13:47:40
1044,1128,2009-07-01 13:47:40
1198,1146,2009-07-01 13:47:40
1044,1128,2009-07-01 13:48:00
1198,1146,2009-07-01 13:48:00
1032,1149,2009-07-01 13:48:20
1164,1142,2009-07-01 13:48:20
1044,1128,2009-07-01 13:48:20
1198,1146,2009-07-01 13:48:20
1164,1142,2009-07-01 13:48:40
1128,1044,2009-07-01 13:48:40
1162,1146,2009-07-01 13:49:00
1044,1128,2009-07-01 13:49:00
1044,1128,2009-07-01 13:49:20
1128,1044,2009-07-01 13:49:40
1044,1128,2009-07-01 13:50:00
1164,1142,2009-07-01 13:50:40
1044,1128,2009-07-01 13:50:40
1044,1128,2009-07-01 13:51:00
1198,1146,2009-07-01 13:51:00
1104,1146,2009-07-01 13:51:00
1164,1142,2009-07-01 13:51:20
1044,1128,2009-07-01 13:51:20
1128,1044,2009-07-01 13:51:40
1044,1128,2009-07-01 13:52:00
1156,1162,2009-07-01 13:52:20
1044,1128,2009-07-01 13:52:20
1035,1146,2009-07-01 13:52:40
1044,1128,2009-07-01 13:52:40
1044,1128,2009-07-01 13:53:00
1198,1146,2009-07-01 13:53:00
1035,1051,2009-07-01 13:53:20
1044,1128,2009-07-01 13:53:20
1128,1044,2009-07-01 13:53:40
1155,1075,2009-07-01 13:54:00
1158,1075,2009-07-01 13:54:00
1158,1215,2009-07-01 13:54:00
1158,1126,2009-07-01 13:54:00
1158,1359,2009-07-01 13:54:00
1033,1177,2009-07-01 13:54:00
1033,1109,2009-07-01 13:54:00
1035,1051,2009-07-01 13:54:00
1044,1128,2009-07-01 13:54:00
1047,1065,2009-07-01 13:54:00
1177,1082,2009-07-01 13:54:00
1053,1089,2009-07-01 13:54:00
1189,1133,2009-07-01 13:54:00
1065,1359,2009-07-01 13:54:00
1201,1210,2009-07-01 13:54:00
1201,1103,2009-07-01 13:54:00
1204,1144,2009-07-01 13:54:00
1212,1103,2009-07-01 13:54:00
1090,1126,2009-07-01 13:54:00
1097,1228,2009-07-01 13:54:00
1336,1114,2009-07-01 13:54:00
1114,1138,2009-07-01 13:54:00
1158,1201,2009-07-01 13:54:20
1158,1210,2009-07-01 13:54:20
1158,1334,2009-07-01 13:54:20
1033,1089,2009-07-01 13:54:20
1033,1086,2009-07-01 13:54:20
1035,1051,2009-07-01 13:54:20
1164,1198,2009-07-01 13:54:20
1039,1046,2009-07-01 13:54:20
1171,1336,2009-07-01 13:54:20
1171,1133,2009-07-01 13:54:20
1044,1128,2009-07-01 13:54:20
1053,1193,2009-07-01 13:54:20
1053,1086,2009-07-01 13:54:20
1187,1065,2009-07-01 13:54:20
1187,1210,2009-07-01 13:54:20
1191,1334,2009-07-01 13:54:20
1191,1103,2009-07-01 13:54:20
1201,1090,2009-07-01 13:54:20
1201,1210,2009-07-01 13:54:20
1336,1133,2009-07-01 13:54:20
1114,1138,2009-07-01 13:54:20
1171,1336,2009-07-01 13:54:40
1171,1105,2009-07-01 13:54:40
1171,1189,2009-07-01 13:54:40
1044,1128,2009-07-01 13:54:40
1189,1133,2009-07-01 13:54:40
1210,1201,2009-07-01 13:54:40
1215,1214,2009-07-01 13:54:40
1228,1133,2009-07-01 13:54:40
1071,1104,2009-07-01 13:54:40
1152,1114,2009-07-01 13:55:00
1039,1046,2009-07-01 13:55:00
1171,1336,2009-07-01 13:55:00
1044,1128,2009-07-01 13:55:00
1053,1212,2009-07-01 13:55:00
1189,1133,2009-07-01 13:55:00
1075,1126,2009-07-01 13:55:00
1204,1093,2009-07-01 13:55:00
1336,1105,2009-07-01 13:55:00
1336,1143,2009-07-01 13:55:00
1156,1199,2009-07-01 13:55:20
1039,1046,2009-07-01 13:55:20
1334,1187,2009-07-01 13:55:20
1044,1128,2009-07-01 13:55:20
1189,1133,2009-07-01 13:55:20
1198,1146,2009-07-01 13:55:20
1336,1085,2009-07-01 13:55:20
1085,1114,2009-07-01 13:55:20
1104,1086,2009-07-01 13:55:20
1039,1046,2009-07-01 13:55:40
1044,1128,2009-07-01 13:55:40
1189,1133,2009-07-01 13:55:40
1198,1146,2009-07-01 13:55:40
1085,1336,2009-07-01 13:55:40
1336,1138,2009-07-01 13:55:40
1114,1138,2009-07-01 13:55:40
1152,1180,2009-07-01 13:56:00
1162,1199,2009-07-01 13:56:00
1035,1126,2009-07-01 13:56:00
1035,1127,2009-07-01 13:56:00
1164,1198,2009-07-01 13:56:00
1039,1046,2009-07-01 13:56:00
1044,1128,2009-07-01 13:56:00
1177,1082,2009-07-01 13:56:00
1189,1133,2009-07-01 13:56:00
1198,1146,2009-07-01 13:56:00
1201,1210,2009-07-01 13:56:00
1085,1114,2009-07-01 13:56:00
1336,1114,2009-07-01 13:56:00
1032,1042,2009-07-01 13:56:20
1035,1127,2009-07-01 13:56:20
1039,1046,2009-07-01 13:56:20
1044,1128,2009-07-01 13:56:20
1201,1210,2009-07-01 13:56:20
1336,1138,2009-07-01 13:56:20
1191,1053,2009-07-01 13:56:40
1156,1228,2009-07-01 13:56:40
1032,1042,2009-07-01 13:56:40
1035,1126,2009-07-01 13:56:40
1039,1046,2009-07-01 13:56:40
1044,1128,2009-07-01 13:56:40
1189,1133,2009-07-01 13:56:40
1201,1210,2009-07-01 13:56:40
1075,1146,2009-07-01 13:56:40
1336,1138,2009-07-01 13:56:40
1155,1051,2009-07-01 13:57:00
1156,1199,2009-07-01 13:57:00
1032,1042,2009-07-01 13:57:00
1035,1126,2009-07-01 13:57:00
1035,1127,2009-07-01 13:57:00
1039,1046,2009-07-01 13:57:00
1042,1089,2009-07-01 13:57:00
1053,1191,2009-07-01 13:57:00
1198,1146,2009-07-01 13:57:00
1201,1210,2009-07-01 13:57:00
1075,1146,2009-07-01 13:57:00
1075,1142,2009-07-01 13:57:00
1156,1162,2009-07-01 13:57:20
1035,1126,2009-07-01 13:57:20
1035,1127,2009-07-01 13:57:20
1039,1046,2009-07-01 13:57:20
1171,1082,2009-07-01 13:57:20
1044,1128,2009-07-01 13:57:20
1053,1191,2009-07-01 13:57:20
1057,1149,2009-07-01 13:57:20
1198,1146,2009-07-01 13:57:20
1075,1146,2009-07-01 13:57:20
1336,1138,2009-07-01 13:57:20
1156,1162,2009-07-01 13:57:40
1035,1127,2009-07-01 13:57:40
1039,1046,2009-07-01 13:57:40
1044,1128,2009-07-01 13:57:40
1178,1103,2009-07-01 13:57:40
1189,1133,2009-07-01 13:57:40
1198,1146,2009-07-01 13:57:40
1075,1142,2009-07-01 13:57:40
1336,1122,2009-07-01 13:57:40
1336,1138,2009-07-01 13:57:40
1126,1146,2009-07-01 13:57:40
1155,1187,2009-07-01 13:58:00
1039,1046,2009-07-01 13:58:00
1044,1128,2009-07-01 13:58:00
1053,1191,2009-07-01 13:58:00
1198,1146,2009-07-01 13:58:00
1075,1146,2009-07-01 13:58:00
1075,1142,2009-07-01 13:58:00
1044,1128,2009-07-01 13:58:20
1189,1204,2009-07-01 13:58:20
1198,1146,2009-07-01 13:58:20
1075,1142,2009-07-01 13:58:20
1032,1042,2009-07-01 13:58:40
1044,1128,2009-07-01 13:58:40
1178,1122,2009-07-01 13:58:40
1053,1191,2009-07-01 13:58:40
1189,1213,2009-07-01 13:58:40
1198,1146,2009-07-01 13:58:40
1201,1104,2009-07-01 13:58:40
1201,1210,2009-07-01 13:58:40
1334,1115,2009-07-01 13:58:40
1155,1210,2009-07-01 13:59:00
1154,1178,2009-07-01 13:59:00
1044,1128,2009-07-01 13:59:00
1178,1122,2009-07-01 13:59:00
1178,1085,2009-07-01 13:59:00
1198,1075,2009-07-01 13:59:00
1075,1146,2009-07-01 13:59:00
1085,1138,2009-07-01 13:59:00
1039,1046,2009-07-01 13:59:20
1044,1128,2009-07-01 13:59:20
1198,1146,2009-07-01 13:59:20
1201,1210,2009-07-01 13:59:20
1075,1146,2009-07-01 13:59:20
1156,1162,2009-07-01 13:59:40
1032,1115,2009-07-01 13:59:40
1039,1046,2009-07-01 13:59:40
1044,1128,2009-07-01 13:59:40
1198,1075,2009-07-01 13:59:40
1075,1146,2009-07-01 13:59:40
1152,1086,2009-07-01 14:00:00
1026,1084,2009-07-01 14:00:00
1033,1035,2009-07-01 14:00:00
1044,1128,2009-07-01 14:00:00
1178,1335,2009-07-01 14:00:00
1073,1336,2009-07-01 14:00:00
1198,1075,2009-07-01 14:00:00
1075,1146,2009-07-01 14:00:00
1090,1049,2009-07-01 14:00:00
1103,1128,2009-07-01 14:00:00
1152,1086,2009-07-01 14:00:20
1044,1128,2009-07-01 14:00:20
1049,1090,2009-07-01 14:00:20
1198,1142,2009-07-01 14:00:20
1075,1142,2009-07-01 14:00:20
1033,1133,2009-07-01 14:00:40
1044,1128,2009-07-01 14:00:40
1198,1146,2009-07-01 14:00:40
1075,1146,2009-07-01 14:00:40
1044,1128,2009-07-01 14:01:00
1198,1146,2009-07-01 14:01:00
1152,1085,2009-07-01 14:01:20
1044,1128,2009-07-01 14:01:20
1198,1146,2009-07-01 14:01:20
1156,1199,2009-07-01 14:01:40
1035,1080,2009-07-01 14:01:40
1171,1105,2009-07-01 14:01:40
1171,1047,2009-07-01 14:01:40
1044,1128,2009-07-01 14:01:40
1177,1053,2009-07-01 14:01:40
1198,1146,2009-07-01 14:01:40
1075,1146,2009-07-01 14:01:40
1103,1138,2009-07-01 14:01:40
1035,1127,2009-07-01 14:02:00
1171,1105,2009-07-01 14:02:00
1171,1047,2009-07-01 14:02:00
1044,1128,2009-07-01 14:02:00
1177,1053,2009-07-01 14:02:00
1198,1146,2009-07-01 14:02:00
1075,1146,2009-07-01 14:02:00
1080,1127,2009-07-01 14:02:00
1152,1180,2009-07-01 14:02:20
1155,1335,2009-07-01 14:02:20
1035,1127,2009-07-01 14:02:20
1171,1105,2009-07-01 14:02:20
1171,1047,2009-07-01 14:02:20
1044,1104,2009-07-01 14:02:20
1177,1053,2009-07-01 14:02:20
1051,1335,2009-07-01 14:02:20
1198,1146,2009-07-01 14:02:20
1075,1146,2009-07-01 14:02:20
1090,1049,2009-07-01 14:02:20
1104,1128,2009-07-01 14:02:20
1105,1143,2009-07-01 14:02:20
1035,1080,2009-07-01 14:02:40
1035,1127,2009-07-01 14:02:40
1171,1105,2009-07-01 14:02:40
1171,1047,2009-07-01 14:02:40
1177,1053,2009-07-01 14:02:40
1177,1191,2009-07-01 14:02:40
1198,1146,2009-07-01 14:02:40
1198,1075,2009-07-01 14:02:40
1075,1146,2009-07-01 14:02:40
1080,1127,2009-07-01 14:02:40
1152,1080,2009-07-01 14:03:00
1035,1127,2009-07-01 14:03:00
1171,1105,2009-07-01 14:03:00
